id,subscription,year,defect
1756,regular,3,0
1756,regular,4,0
1756,regular,5,0
1756,regular,6,0
1756,regular,7,1
1757,regular,1,0
1757,regular,2,0
1757,regular,3,0
1757,regular,4,0
1757,regular,5,0
1757,regular,6,0
1757,regular,7,1
1758,regular,1,0
1758,regular,2,0
1758,regular,3,0
1758,regular,4,0
1758,regular,5,0
1758,regular,6,0
1758,regular,7,1
1759,regular,1,0
1759,regular,2,0
1759,regular,3,0
1759,regular,4,0
1759,regular,5,0
1759,regular,6,0
1759,regular,7,1
1760,regular,1,0
1760,regular,2,0
1760,regular,3,0
1760,regular,4,0
1760,regular,5,0
1760,regular,6,0
1760,regular,7,0
1761,regular,1,0
1761,regular,2,0
1761,regular,3,0
1761,regular,4,0
1761,regular,5,0
1761,regular,6,0
1761,regular,7,0
1762,regular,1,0
1762,regular,2,0
1762,regular,3,0
1762,regular,4,0
1762,regular,5,0
1762,regular,6,0
1762,regular,7,0
1763,regular,1,0
1763,regular,2,0
1763,regular,3,0
1763,regular,4,0
1763,regular,5,0
1763,regular,6,0
1763,regular,7,0
1764,regular,1,0
1764,regular,2,0
1764,regular,3,0
1764,regular,4,0
1764,regular,5,0
1764,regular,6,0
1764,regular,7,0
1765,regular,1,0
1765,regular,2,0
1765,regular,3,0
1765,regular,4,0
1765,regular,5,0
1765,regular,6,0
1765,regular,7,0
1766,regular,1,0
1766,regular,2,0
1766,regular,3,0
1766,regular,4,0
1766,regular,5,0
1766,regular,6,0
1766,regular,7,0
1767,regular,1,0
1767,regular,2,0
1767,regular,3,0
1767,regular,4,0
1767,regular,5,0
1767,regular,6,0
1767,regular,7,0
1768,regular,1,0
1768,regular,2,0
1768,regular,3,0
1768,regular,4,0
1768,regular,5,0
1768,regular,6,0
1768,regular,7,0
1769,regular,1,0
1769,regular,2,0
1769,regular,3,0
1769,regular,4,0
1769,regular,5,0
1769,regular,6,0
1769,regular,7,0
1770,regular,1,0
1770,regular,2,0
1770,regular,3,0
1770,regular,4,0
1770,regular,5,0
1770,regular,6,0
1770,regular,7,0
1771,regular,1,0
1771,regular,2,0
1771,regular,3,0
1771,regular,4,0
1771,regular,5,0
1771,regular,6,0
1771,regular,7,0
1772,regular,1,0
1772,regular,2,0
1772,regular,3,0
1772,regular,4,0
1772,regular,5,0
1772,regular,6,0
1772,regular,7,0
1773,regular,1,0
1773,regular,2,0
1773,regular,3,0
1773,regular,4,0
1773,regular,5,0
1773,regular,6,0
1773,regular,7,0
1774,regular,1,0
1774,regular,2,0
1774,regular,3,0
1774,regular,4,0
1774,regular,5,0
1774,regular,6,0
1774,regular,7,0
1775,regular,1,0
1775,regular,2,0
1775,regular,3,0
1775,regular,4,0
1775,regular,5,0
1775,regular,6,0
1775,regular,7,0
1776,regular,1,0
1776,regular,2,0
1776,regular,3,0
1776,regular,4,0
1776,regular,5,0
1776,regular,6,0
1776,regular,7,0
1777,regular,1,0
1777,regular,2,0
1777,regular,3,0
1777,regular,4,0
1777,regular,5,0
1777,regular,6,0
1777,regular,7,0
1778,regular,1,0
1778,regular,2,0
1778,regular,3,0
1778,regular,4,0
1778,regular,5,0
1778,regular,6,0
1778,regular,7,0
1779,regular,1,0
1779,regular,2,0
1779,regular,3,0
1779,regular,4,0
1779,regular,5,0
1779,regular,6,0
1779,regular,7,0
1780,regular,1,0
1780,regular,2,0
1780,regular,3,0
1780,regular,4,0
1780,regular,5,0
1780,regular,6,0
1780,regular,7,0
1781,regular,1,0
1781,regular,2,0
1781,regular,3,0
1781,regular,4,0
1781,regular,5,0
1781,regular,6,0
1781,regular,7,0
1782,regular,1,0
1782,regular,2,0
1782,regular,3,0
1782,regular,4,0
1782,regular,5,0
1782,regular,6,0
1782,regular,7,0
1783,regular,1,0
1783,regular,2,0
1783,regular,3,0
1783,regular,4,0
1783,regular,5,0
1783,regular,6,0
1783,regular,7,0
1784,regular,1,0
1784,regular,2,0
1784,regular,3,0
1784,regular,4,0
1784,regular,5,0
1784,regular,6,0
1784,regular,7,0
1785,regular,1,0
1785,regular,2,0
1785,regular,3,0
1785,regular,4,0
1785,regular,5,0
1785,regular,6,0
1785,regular,7,0
1786,regular,1,0
1786,regular,2,0
1786,regular,3,0
1786,regular,4,0
1786,regular,5,0
1786,regular,6,0
1786,regular,7,0
1787,regular,1,0
1787,regular,2,0
1787,regular,3,0
1787,regular,4,0
1787,regular,5,0
1787,regular,6,0
1787,regular,7,0
1788,regular,1,0
1788,regular,2,0
1788,regular,3,0
1788,regular,4,0
1788,regular,5,0
1788,regular,6,0
1788,regular,7,0
1789,regular,1,0
1789,regular,2,0
1789,regular,3,0
1789,regular,4,0
1789,regular,5,0
1789,regular,6,0
1789,regular,7,0
1790,regular,1,0
1790,regular,2,0
1790,regular,3,0
1790,regular,4,0
1790,regular,5,0
1790,regular,6,0
1790,regular,7,0
1791,regular,1,0
1791,regular,2,0
1791,regular,3,0
1791,regular,4,0
1791,regular,5,0
1791,regular,6,0
1791,regular,7,0
1792,regular,1,0
1792,regular,2,0
1792,regular,3,0
1792,regular,4,0
1792,regular,5,0
1792,regular,6,0
1792,regular,7,0
1793,regular,1,0
1793,regular,2,0
1793,regular,3,0
1793,regular,4,0
1793,regular,5,0
1793,regular,6,0
1793,regular,7,0
1794,regular,1,0
1794,regular,2,0
1794,regular,3,0
1794,regular,4,0
1794,regular,5,0
1794,regular,6,0
1794,regular,7,0
1795,regular,1,0
1795,regular,2,0
1795,regular,3,0
1795,regular,4,0
1795,regular,5,0
1795,regular,6,0
1795,regular,7,0
1796,regular,1,0
1796,regular,2,0
1796,regular,3,0
1796,regular,4,0
1796,regular,5,0
1796,regular,6,0
1796,regular,7,0
1797,regular,1,0
1797,regular,2,0
1797,regular,3,0
1797,regular,4,0
1797,regular,5,0
1797,regular,6,0
1797,regular,7,0
1798,regular,1,0
1798,regular,2,0
1798,regular,3,0
1798,regular,4,0
1798,regular,5,0
1798,regular,6,0
1798,regular,7,0
1799,regular,1,0
1799,regular,2,0
1799,regular,3,0
1799,regular,4,0
1799,regular,5,0
1799,regular,6,0
1799,regular,7,0
1800,regular,1,0
1800,regular,2,0
1800,regular,3,0
1800,regular,4,0
1800,regular,5,0
1800,regular,6,0
1800,regular,7,0
1801,regular,1,0
1801,regular,2,0
1801,regular,3,0
1801,regular,4,0
1801,regular,5,0
1801,regular,6,0
1801,regular,7,0
1802,regular,1,0
1802,regular,2,0
1802,regular,3,0
1802,regular,4,0
1802,regular,5,0
1802,regular,6,0
1802,regular,7,0
1803,regular,1,0
1803,regular,2,0
1803,regular,3,0
1803,regular,4,0
1803,regular,5,0
1803,regular,6,0
1803,regular,7,0
1804,regular,1,0
1804,regular,2,0
1804,regular,3,0
1804,regular,4,0
1804,regular,5,0
1804,regular,6,0
1804,regular,7,0
1805,regular,1,0
1805,regular,2,0
1805,regular,3,0
1805,regular,4,0
1805,regular,5,0
1805,regular,6,0
1805,regular,7,0
1806,regular,1,0
1806,regular,2,0
1806,regular,3,0
1806,regular,4,0
1806,regular,5,0
1806,regular,6,0
1806,regular,7,0
1807,regular,1,0
1807,regular,2,0
1807,regular,3,0
1807,regular,4,0
1807,regular,5,0
1807,regular,6,0
1807,regular,7,0
1808,regular,1,0
1808,regular,2,0
1808,regular,3,0
1808,regular,4,0
1808,regular,5,0
1808,regular,6,0
1808,regular,7,0
1809,regular,1,0
1809,regular,2,0
1809,regular,3,0
1809,regular,4,0
1809,regular,5,0
1809,regular,6,0
1809,regular,7,0
1810,regular,1,0
1810,regular,2,0
1810,regular,3,0
1810,regular,4,0
1810,regular,5,0
1810,regular,6,0
1810,regular,7,0
1811,regular,1,0
1811,regular,2,0
1811,regular,3,0
1811,regular,4,0
1811,regular,5,0
1811,regular,6,0
1811,regular,7,0
1812,regular,1,0
1812,regular,2,0
1812,regular,3,0
1812,regular,4,0
1812,regular,5,0
1812,regular,6,0
1812,regular,7,0
1813,regular,1,0
1813,regular,2,0
1813,regular,3,0
1813,regular,4,0
1813,regular,5,0
1813,regular,6,0
1813,regular,7,0
1814,regular,1,0
1814,regular,2,0
1814,regular,3,0
1814,regular,4,0
1814,regular,5,0
1814,regular,6,0
1814,regular,7,0
1815,regular,1,0
1815,regular,2,0
1815,regular,3,0
1815,regular,4,0
1815,regular,5,0
1815,regular,6,0
1815,regular,7,0
1816,regular,1,0
1816,regular,2,0
1816,regular,3,0
1816,regular,4,0
1816,regular,5,0
1816,regular,6,0
1816,regular,7,0
1817,regular,1,0
1817,regular,2,0
1817,regular,3,0
1817,regular,4,0
1817,regular,5,0
1817,regular,6,0
1817,regular,7,0
1818,regular,1,0
1818,regular,2,0
1818,regular,3,0
1818,regular,4,0
1818,regular,5,0
1818,regular,6,0
1818,regular,7,0
1819,regular,1,0
1819,regular,2,0
1819,regular,3,0
1819,regular,4,0
1819,regular,5,0
1819,regular,6,0
1819,regular,7,0
1820,regular,1,0
1820,regular,2,0
1820,regular,3,0
1820,regular,4,0
1820,regular,5,0
1820,regular,6,0
1820,regular,7,0
1821,regular,1,0
1821,regular,2,0
1821,regular,3,0
1821,regular,4,0
1821,regular,5,0
1821,regular,6,0
1821,regular,7,0
1822,regular,1,0
1822,regular,2,0
1822,regular,3,0
1822,regular,4,0
1822,regular,5,0
1822,regular,6,0
1822,regular,7,0
1823,regular,1,0
1823,regular,2,0
1823,regular,3,0
1823,regular,4,0
1823,regular,5,0
1823,regular,6,0
1823,regular,7,0
1824,regular,1,0
1824,regular,2,0
1824,regular,3,0
1824,regular,4,0
1824,regular,5,0
1824,regular,6,0
1824,regular,7,0
1825,regular,1,0
1825,regular,2,0
1825,regular,3,0
1825,regular,4,0
1825,regular,5,0
1825,regular,6,0
1825,regular,7,0
1826,regular,1,0
1826,regular,2,0
1826,regular,3,0
1826,regular,4,0
1826,regular,5,0
1826,regular,6,0
1826,regular,7,0
1827,regular,1,0
1827,regular,2,0
1827,regular,3,0
1827,regular,4,0
1827,regular,5,0
1827,regular,6,0
1827,regular,7,0
1828,regular,1,0
1828,regular,2,0
1828,regular,3,0
1828,regular,4,0
1828,regular,5,0
1828,regular,6,0
1828,regular,7,0
1829,regular,1,0
1829,regular,2,0
1829,regular,3,0
1829,regular,4,0
1829,regular,5,0
1829,regular,6,0
1829,regular,7,0
1830,regular,1,0
1830,regular,2,0
1830,regular,3,0
1830,regular,4,0
1830,regular,5,0
1830,regular,6,0
1830,regular,7,0
1831,regular,1,0
1831,regular,2,0
1831,regular,3,0
1831,regular,4,0
1831,regular,5,0
1831,regular,6,0
1831,regular,7,0
1832,regular,1,0
1832,regular,2,0
1832,regular,3,0
1832,regular,4,0
1832,regular,5,0
1832,regular,6,0
1832,regular,7,0
1833,regular,1,0
1833,regular,2,0
1833,regular,3,0
1833,regular,4,0
1833,regular,5,0
1833,regular,6,0
1833,regular,7,0
1834,regular,1,0
1834,regular,2,0
1834,regular,3,0
1834,regular,4,0
1834,regular,5,0
1834,regular,6,0
1834,regular,7,0
1835,regular,1,0
1835,regular,2,0
1835,regular,3,0
1835,regular,4,0
1835,regular,5,0
1835,regular,6,0
1835,regular,7,0
1836,regular,1,0
1836,regular,2,0
1836,regular,3,0
1836,regular,4,0
1836,regular,5,0
1836,regular,6,0
1836,regular,7,0
1837,regular,1,0
1837,regular,2,0
1837,regular,3,0
1837,regular,4,0
1837,regular,5,0
1837,regular,6,0
1837,regular,7,0
1838,regular,1,0
1838,regular,2,0
1838,regular,3,0
1838,regular,4,0
1838,regular,5,0
1838,regular,6,0
1838,regular,7,0
1839,regular,1,0
1839,regular,2,0
1839,regular,3,0
1839,regular,4,0
1839,regular,5,0
1839,regular,6,0
1839,regular,7,0
1840,regular,1,0
1840,regular,2,0
1840,regular,3,0
1840,regular,4,0
1840,regular,5,0
1840,regular,6,0
1840,regular,7,0
1841,regular,1,0
1841,regular,2,0
1841,regular,3,0
1841,regular,4,0
1841,regular,5,0
1841,regular,6,0
1841,regular,7,0
1842,regular,1,0
1842,regular,2,0
1842,regular,3,0
1842,regular,4,0
1842,regular,5,0
1842,regular,6,0
1842,regular,7,0
1843,regular,1,0
1843,regular,2,0
1843,regular,3,0
1843,regular,4,0
1843,regular,5,0
1843,regular,6,0
1843,regular,7,0
1844,regular,1,0
1844,regular,2,0
1844,regular,3,0
1844,regular,4,0
1844,regular,5,0
1844,regular,6,0
1844,regular,7,0
1845,regular,1,0
1845,regular,2,0
1845,regular,3,0
1845,regular,4,0
1845,regular,5,0
1845,regular,6,0
1845,regular,7,0
1846,regular,1,0
1846,regular,2,0
1846,regular,3,0
1846,regular,4,0
1846,regular,5,0
1846,regular,6,0
1846,regular,7,0
1847,regular,1,0
1847,regular,2,0
1847,regular,3,0
1847,regular,4,0
1847,regular,5,0
1847,regular,6,0
1847,regular,7,0
1848,regular,1,0
1848,regular,2,0
1848,regular,3,0
1848,regular,4,0
1848,regular,5,0
1848,regular,6,0
1848,regular,7,0
1849,regular,1,0
1849,regular,2,0
1849,regular,3,0
1849,regular,4,0
1849,regular,5,0
1849,regular,6,0
1849,regular,7,0
1850,regular,1,0
1850,regular,2,0
1850,regular,3,0
1850,regular,4,0
1850,regular,5,0
1850,regular,6,0
1850,regular,7,0
1851,regular,1,0
1851,regular,2,0
1851,regular,3,0
1851,regular,4,0
1851,regular,5,0
1851,regular,6,0
1851,regular,7,0
1852,regular,1,0
1852,regular,2,0
1852,regular,3,0
1852,regular,4,0
1852,regular,5,0
1852,regular,6,0
1852,regular,7,0
1853,regular,1,0
1853,regular,2,0
1853,regular,3,0
1853,regular,4,0
1853,regular,5,0
1853,regular,6,0
1853,regular,7,0
1854,regular,1,0
1854,regular,2,0
1854,regular,3,0
1854,regular,4,0
1854,regular,5,0
1854,regular,6,0
1854,regular,7,0
1855,regular,1,0
1855,regular,2,0
1855,regular,3,0
1855,regular,4,0
1855,regular,5,0
1855,regular,6,0
1855,regular,7,0
1856,regular,1,0
1856,regular,2,0
1856,regular,3,0
1856,regular,4,0
1856,regular,5,0
1856,regular,6,0
1856,regular,7,0
1857,regular,1,0
1857,regular,2,0
1857,regular,3,0
1857,regular,4,0
1857,regular,5,0
1857,regular,6,0
1857,regular,7,0
1858,regular,1,0
1858,regular,2,0
1858,regular,3,0
1858,regular,4,0
1858,regular,5,0
1858,regular,6,0
1858,regular,7,0
1859,regular,1,0
1859,regular,2,0
1859,regular,3,0
1859,regular,4,0
1859,regular,5,0
1859,regular,6,0
1859,regular,7,0
1860,regular,1,0
1860,regular,2,0
1860,regular,3,0
1860,regular,4,0
1860,regular,5,0
1860,regular,6,0
1860,regular,7,0
1861,regular,1,0
1861,regular,2,0
1861,regular,3,0
1861,regular,4,0
1861,regular,5,0
1861,regular,6,0
1861,regular,7,0
1862,regular,1,0
1862,regular,2,0
1862,regular,3,0
1862,regular,4,0
1862,regular,5,0
1862,regular,6,0
1862,regular,7,0
1863,regular,1,0
1863,regular,2,0
1863,regular,3,0
1863,regular,4,0
1863,regular,5,0
1863,regular,6,0
1863,regular,7,0
1864,regular,1,0
1864,regular,2,0
1864,regular,3,0
1864,regular,4,0
1864,regular,5,0
1864,regular,6,0
1864,regular,7,0
1865,regular,1,0
1865,regular,2,0
1865,regular,3,0
1865,regular,4,0
1865,regular,5,0
1865,regular,6,0
1865,regular,7,0
1866,regular,1,0
1866,regular,2,0
1866,regular,3,0
1866,regular,4,0
1866,regular,5,0
1866,regular,6,0
1866,regular,7,0
1867,regular,1,0
1867,regular,2,0
1867,regular,3,0
1867,regular,4,0
1867,regular,5,0
1867,regular,6,0
1867,regular,7,0
1868,regular,1,0
1868,regular,2,0
1868,regular,3,0
1868,regular,4,0
1868,regular,5,0
1868,regular,6,0
1868,regular,7,0
1869,regular,1,0
1869,regular,2,0
1869,regular,3,0
1869,regular,4,0
1869,regular,5,0
1869,regular,6,0
1869,regular,7,0
1870,regular,1,0
1870,regular,2,0
1870,regular,3,0
1870,regular,4,0
1870,regular,5,0
1870,regular,6,0
1870,regular,7,0
1871,regular,1,0
1871,regular,2,0
1871,regular,3,0
1871,regular,4,0
1871,regular,5,0
1871,regular,6,0
1871,regular,7,0
1872,regular,1,0
1872,regular,2,0
1872,regular,3,0
1872,regular,4,0
1872,regular,5,0
1872,regular,6,0
1872,regular,7,0
1873,regular,1,0
1873,regular,2,0
1873,regular,3,0
1873,regular,4,0
1873,regular,5,0
1873,regular,6,0
1873,regular,7,0
1874,regular,1,0
1874,regular,2,0
1874,regular,3,0
1874,regular,4,0
1874,regular,5,0
1874,regular,6,0
1874,regular,7,0
1875,regular,1,0
1875,regular,2,0
1875,regular,3,0
1875,regular,4,0
1875,regular,5,0
1875,regular,6,0
1875,regular,7,0
1876,regular,1,0
1876,regular,2,0
1876,regular,3,0
1876,regular,4,0
1876,regular,5,0
1876,regular,6,0
1876,regular,7,0
1877,regular,1,0
1877,regular,2,0
1877,regular,3,0
1877,regular,4,0
1877,regular,5,0
1877,regular,6,0
1877,regular,7,0
1878,regular,1,0
1878,regular,2,0
1878,regular,3,0
1878,regular,4,0
1878,regular,5,0
1878,regular,6,0
1878,regular,7,0
1879,regular,1,0
1879,regular,2,0
1879,regular,3,0
1879,regular,4,0
1879,regular,5,0
1879,regular,6,0
1879,regular,7,0
1880,regular,1,0
1880,regular,2,0
1880,regular,3,0
1880,regular,4,0
1880,regular,5,0
1880,regular,6,0
1880,regular,7,0
1881,regular,1,0
1881,regular,2,0
1881,regular,3,0
1881,regular,4,0
1881,regular,5,0
1881,regular,6,0
1881,regular,7,0
1882,regular,1,0
1882,regular,2,0
1882,regular,3,0
1882,regular,4,0
1882,regular,5,0
1882,regular,6,0
1882,regular,7,0
1883,regular,1,0
1883,regular,2,0
1883,regular,3,0
1883,regular,4,0
1883,regular,5,0
1883,regular,6,0
1883,regular,7,0
1884,regular,1,0
1884,regular,2,0
1884,regular,3,0
1884,regular,4,0
1884,regular,5,0
1884,regular,6,0
1884,regular,7,0
1885,regular,1,0
1885,regular,2,0
1885,regular,3,0
1885,regular,4,0
1885,regular,5,0
1885,regular,6,0
1885,regular,7,0
1886,regular,1,0
1886,regular,2,0
1886,regular,3,0
1886,regular,4,0
1886,regular,5,0
1886,regular,6,0
1886,regular,7,0
1887,regular,1,0
1887,regular,2,0
1887,regular,3,0
1887,regular,4,0
1887,regular,5,0
1887,regular,6,0
1887,regular,7,0
1888,regular,1,0
1888,regular,2,0
1888,regular,3,0
1888,regular,4,0
1888,regular,5,0
1888,regular,6,0
1888,regular,7,0
1889,regular,1,0
1889,regular,2,0
1889,regular,3,0
1889,regular,4,0
1889,regular,5,0
1889,regular,6,0
1889,regular,7,0
1890,regular,1,0
1890,regular,2,0
1890,regular,3,0
1890,regular,4,0
1890,regular,5,0
1890,regular,6,0
1890,regular,7,0
1891,regular,1,0
1891,regular,2,0
1891,regular,3,0
1891,regular,4,0
1891,regular,5,0
1891,regular,6,0
1891,regular,7,0
1892,regular,1,0
1892,regular,2,0
1892,regular,3,0
1892,regular,4,0
1892,regular,5,0
1892,regular,6,0
1892,regular,7,0
1893,regular,1,0
1893,regular,2,0
1893,regular,3,0
1893,regular,4,0
1893,regular,5,0
1893,regular,6,0
1893,regular,7,0
1894,regular,1,0
1894,regular,2,0
1894,regular,3,0
1894,regular,4,0
1894,regular,5,0
1894,regular,6,0
1894,regular,7,0
1895,regular,1,0
1895,regular,2,0
1895,regular,3,0
1895,regular,4,0
1895,regular,5,0
1895,regular,6,0
1895,regular,7,0
1896,regular,1,0
1896,regular,2,0
1896,regular,3,0
1896,regular,4,0
1896,regular,5,0
1896,regular,6,0
1896,regular,7,0
1897,regular,1,0
1897,regular,2,0
1897,regular,3,0
1897,regular,4,0
1897,regular,5,0
1897,regular,6,0
1897,regular,7,0
1898,regular,1,0
1898,regular,2,0
1898,regular,3,0
1898,regular,4,0
1898,regular,5,0
1898,regular,6,0
1898,regular,7,0
1899,regular,1,0
1899,regular,2,0
1899,regular,3,0
1899,regular,4,0
1899,regular,5,0
1899,regular,6,0
1899,regular,7,0
1900,regular,1,0
1900,regular,2,0
1900,regular,3,0
1900,regular,4,0
1900,regular,5,0
1900,regular,6,0
1900,regular,7,0
1901,regular,1,0
1901,regular,2,0
1901,regular,3,0
1901,regular,4,0
1901,regular,5,0
1901,regular,6,0
1901,regular,7,0
1902,regular,1,0
1902,regular,2,0
1902,regular,3,0
1902,regular,4,0
1902,regular,5,0
1902,regular,6,0
1902,regular,7,0
1903,regular,1,0
1903,regular,2,0
1903,regular,3,0
1903,regular,4,0
1903,regular,5,0
1903,regular,6,0
1903,regular,7,0
1904,regular,1,0
1904,regular,2,0
1904,regular,3,0
1904,regular,4,0
1904,regular,5,0
1904,regular,6,0
1904,regular,7,0
1905,regular,1,0
1905,regular,2,0
1905,regular,3,0
1905,regular,4,0
1905,regular,5,0
1905,regular,6,0
1905,regular,7,0
1906,regular,1,0
1906,regular,2,0
1906,regular,3,0
1906,regular,4,0
1906,regular,5,0
1906,regular,6,0
1906,regular,7,0
1907,regular,1,0
1907,regular,2,0
1907,regular,3,0
1907,regular,4,0
1907,regular,5,0
1907,regular,6,0
1907,regular,7,0
1908,regular,1,0
1908,regular,2,0
1908,regular,3,0
1908,regular,4,0
1908,regular,5,0
1908,regular,6,0
1908,regular,7,0
1909,regular,1,0
1909,regular,2,0
1909,regular,3,0
1909,regular,4,0
1909,regular,5,0
1909,regular,6,0
1909,regular,7,0
1910,regular,1,0
1910,regular,2,0
1910,regular,3,0
1910,regular,4,0
1910,regular,5,0
1910,regular,6,0
1910,regular,7,0
1911,regular,1,0
1911,regular,2,0
1911,regular,3,0
1911,regular,4,0
1911,regular,5,0
1911,regular,6,0
1911,regular,7,0
1912,regular,1,0
1912,regular,2,0
1912,regular,3,0
1912,regular,4,0
1912,regular,5,0
1912,regular,6,0
1912,regular,7,0
1913,regular,1,0
1913,regular,2,0
1913,regular,3,0
1913,regular,4,0
1913,regular,5,0
1913,regular,6,0
1913,regular,7,0
1914,regular,1,0
1914,regular,2,0
1914,regular,3,0
1914,regular,4,0
1914,regular,5,0
1914,regular,6,0
1914,regular,7,0
1915,regular,1,0
1915,regular,2,0
1915,regular,3,0
1915,regular,4,0
1915,regular,5,0
1915,regular,6,0
1915,regular,7,0
1916,regular,1,0
1916,regular,2,0
1916,regular,3,0
1916,regular,4,0
1916,regular,5,0
1916,regular,6,0
1916,regular,7,0
1917,regular,1,0
1917,regular,2,0
1917,regular,3,0
1917,regular,4,0
1917,regular,5,0
1917,regular,6,0
1917,regular,7,0
1918,regular,1,0
1918,regular,2,0
1918,regular,3,0
1918,regular,4,0
1918,regular,5,0
1918,regular,6,0
1918,regular,7,0
1919,regular,1,0
1919,regular,2,0
1919,regular,3,0
1919,regular,4,0
1919,regular,5,0
1919,regular,6,0
1919,regular,7,0
1920,regular,1,0
1920,regular,2,0
1920,regular,3,0
1920,regular,4,0
1920,regular,5,0
1920,regular,6,0
1920,regular,7,0
1921,regular,1,0
1921,regular,2,0
1921,regular,3,0
1921,regular,4,0
1921,regular,5,0
1921,regular,6,0
1921,regular,7,0
1922,regular,1,0
1922,regular,2,0
1922,regular,3,0
1922,regular,4,0
1922,regular,5,0
1922,regular,6,0
1922,regular,7,0
1923,regular,1,0
1923,regular,2,0
1923,regular,3,0
1923,regular,4,0
1923,regular,5,0
1923,regular,6,0
1923,regular,7,0
1924,regular,1,0
1924,regular,2,0
1924,regular,3,0
1924,regular,4,0
1924,regular,5,0
1924,regular,6,0
1924,regular,7,0
1925,regular,1,0
1925,regular,2,0
1925,regular,3,0
1925,regular,4,0
1925,regular,5,0
1925,regular,6,0
1925,regular,7,0
1926,regular,1,0
1926,regular,2,0
1926,regular,3,0
1926,regular,4,0
1926,regular,5,0
1926,regular,6,0
1926,regular,7,0
1927,regular,1,0
1927,regular,2,0
1927,regular,3,0
1927,regular,4,0
1927,regular,5,0
1927,regular,6,0
1927,regular,7,0
1928,regular,1,0
1928,regular,2,0
1928,regular,3,0
1928,regular,4,0
1928,regular,5,0
1928,regular,6,0
1928,regular,7,0
1929,regular,1,0
1929,regular,2,0
1929,regular,3,0
1929,regular,4,0
1929,regular,5,0
1929,regular,6,0
1929,regular,7,0
1930,regular,1,0
1930,regular,2,0
1930,regular,3,0
1930,regular,4,0
1930,regular,5,0
1930,regular,6,0
1930,regular,7,0
1931,regular,1,0
1931,regular,2,0
1931,regular,3,0
1931,regular,4,0
1931,regular,5,0
1931,regular,6,0
1931,regular,7,0
1932,regular,1,0
1932,regular,2,0
1932,regular,3,0
1932,regular,4,0
1932,regular,5,0
1932,regular,6,0
1932,regular,7,0
1933,regular,1,0
1933,regular,2,0
1933,regular,3,0
1933,regular,4,0
1933,regular,5,0
1933,regular,6,0
1933,regular,7,0
1934,regular,1,0
1934,regular,2,0
1934,regular,3,0
1934,regular,4,0
1934,regular,5,0
1934,regular,6,0
1934,regular,7,0
1935,regular,1,0
1935,regular,2,0
1935,regular,3,0
1935,regular,4,0
1935,regular,5,0
1935,regular,6,0
1935,regular,7,0
1936,regular,1,0
1936,regular,2,0
1936,regular,3,0
1936,regular,4,0
1936,regular,5,0
1936,regular,6,0
1936,regular,7,0
1937,regular,1,0
1937,regular,2,0
1937,regular,3,0
1937,regular,4,0
1937,regular,5,0
1937,regular,6,0
1937,regular,7,0
1938,regular,1,0
1938,regular,2,0
1938,regular,3,0
1938,regular,4,0
1938,regular,5,0
1938,regular,6,0
1938,regular,7,0
1939,regular,1,0
1939,regular,2,0
1939,regular,3,0
1939,regular,4,0
1939,regular,5,0
1939,regular,6,0
1939,regular,7,0
1940,regular,1,0
1940,regular,2,0
1940,regular,3,0
1940,regular,4,0
1940,regular,5,0
1940,regular,6,0
1940,regular,7,0
1941,regular,1,0
1941,regular,2,0
1941,regular,3,0
1941,regular,4,0
1941,regular,5,0
1941,regular,6,0
1941,regular,7,0
1942,regular,1,0
1942,regular,2,0
1942,regular,3,0
1942,regular,4,0
1942,regular,5,0
1942,regular,6,0
1942,regular,7,0
1943,regular,1,0
1943,regular,2,0
1943,regular,3,0
1943,regular,4,0
1943,regular,5,0
1943,regular,6,0
1943,regular,7,0
1944,regular,1,0
1944,regular,2,0
1944,regular,3,0
1944,regular,4,0
1944,regular,5,0
1944,regular,6,0
1944,regular,7,0
1945,regular,1,0
1945,regular,2,0
1945,regular,3,0
1945,regular,4,0
1945,regular,5,0
1945,regular,6,0
1945,regular,7,0
1946,regular,1,0
1946,regular,2,0
1946,regular,3,0
1946,regular,4,0
1946,regular,5,0
1946,regular,6,0
1946,regular,7,0
1947,regular,1,0
1947,regular,2,0
1947,regular,3,0
1947,regular,4,0
1947,regular,5,0
1947,regular,6,0
1947,regular,7,0
1948,regular,1,0
1948,regular,2,0
1948,regular,3,0
1948,regular,4,0
1948,regular,5,0
1948,regular,6,0
1948,regular,7,0
1949,regular,1,0
1949,regular,2,0
1949,regular,3,0
1949,regular,4,0
1949,regular,5,0
1949,regular,6,0
1949,regular,7,0
1950,regular,1,0
1950,regular,2,0
1950,regular,3,0
1950,regular,4,0
1950,regular,5,0
1950,regular,6,0
1950,regular,7,0
1951,regular,1,0
1951,regular,2,0
1951,regular,3,0
1951,regular,4,0
1951,regular,5,0
1951,regular,6,0
1951,regular,7,0
1952,regular,1,0
1952,regular,2,0
1952,regular,3,0
1952,regular,4,0
1952,regular,5,0
1952,regular,6,0
1952,regular,7,0
1953,regular,1,0
1953,regular,2,0
1953,regular,3,0
1953,regular,4,0
1953,regular,5,0
1953,regular,6,0
1953,regular,7,0
1954,regular,1,0
1954,regular,2,0
1954,regular,3,0
1954,regular,4,0
1954,regular,5,0
1954,regular,6,0
1954,regular,7,0
1955,regular,1,0
1955,regular,2,0
1955,regular,3,0
1955,regular,4,0
1955,regular,5,0
1955,regular,6,0
1955,regular,7,0
